Tip Propri;Tip strada;Denumire s;Suprafata ;Suprafata ;Suprafata teren;Pret tranz;Data tranz;Sursa fina,,,,,
Cladire;Strada;BAIA DE ARAMA;68,9000;0,0000;0,0000;600654,7400;16.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;69,5000;0,0000;0,0000;631553,7300;14.09.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;0,0000;53,8000;0,0000;530021,0100;10.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;0,0000;54,8000;0,0000;554373,0000;09.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;0,0000;55,2000;0,0000;434293,4100;30.10.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;0,0000;69,0000;0,0000;694698,8000;09.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;53,1000;0,0000;0,0000;580992,0000;07.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;53,2000;0,0000;0,0000;425623,0000;28.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;53,3000;0,0000;0,0000;539706,0000;05.09.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;53,4000;0,0000;0,0000;449881,1700;26.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;53,4000;0,0000;0,0000;455723,7800;14.09.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;53,4000;0,0000;0,0000;491003,0000;09.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;53,4000;0,0000;0,0000;574419,0000;27.07.2023;Credit,
Cladire;Strada;BAIA DE ARAMA;53,6000;0,0000;0,0000;501034,0800;10.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;54,3000;0,0000;0,0000;465581,0000;01.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;54,9000;0,0000;0,0000;453656,0000;08.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;54,9000;0,0000;0,0000;444549,0300;27.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;55,0000;0,0000;0,0000;444636,0000;22.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;55,1000;0,0000;0,0000;567791,6600;26.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;55,3000;0,0000;0,0000;666099,8500;11.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;69,2000;0,0000;0,0000;535306,4500;30.08.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;69,2000;0,0000;0,0000;539308,0000;28.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;69,4000;0,0000;0,0000;727201,5000;15.09.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;68,8000;0,0000;0,0000;601497,0000;26.09.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;69,6000;0,0000;0,0000;698793,0000;07.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;53,9000;0,0000;0,0000;530021,0000;01.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;69,0000;0,0000;0,0000;608140,0000;30.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;69,7000;0,0000;0,0000;602016,0000;21.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;81,9500;0,0000;0,0000;1115437,5000;29.05.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;69,7000;0,0000;0,0000;726505,0000;23.10.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;54,9000;0,0000;0,0000;445578,0000;07.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;53,7000;0,0000;0,0000;489669,0000;14.09.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;69,5000;0,0000;0,0000;517275,0000;23.10.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;53,3000;0,0000;0,0000;565454,0000;31.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;68,4000;0,0000;0,0000;658838,9100;11.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;580206,6100;17.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;580992,0000;07.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;501034,0800;10.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;3,8000;0,0000;0,0000;602016,0000;21.08.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;567791,6600;26.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;602016,0000;21.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;14,0500;0,0000;0,0000;585101,8300;20.12.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;3,6000;0,0000;0,0000;666099,8500;11.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;3,8000;0,0000;0,0000;501142,0900;02.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;16930,0000;27.12.2022;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;0,0000;26.09.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;13,4000;0,0000;0,0000;66821,0000;09.11.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;666099,8500;11.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;565454,0000;31.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;44189,0000;14.09.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;42075,0000;23.10.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;489669,0000;14.09.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;55881,5200;05.09.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;567791,6600;26.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;0,0000;11,5000;0,0000;42199,9500;01.11.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;39291,0000;01.09.2021;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;52196,5500;21.11.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;522874,7500;21.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;501142,0900;02.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;105989,0000;23.10.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;530021,0000;01.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;41936,4500;30.08.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;658838,9100;11.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;630087,0000;24.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;503653,0000;10.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;4,6000;0,0000;0,0000;26676,0000;23.08.2023;Credit,
Cladire;Strada;BAIA DE ARAMA;4,6000;0,0000;0,0000;726505,0000;23.10.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;3,8000;0,0000;0,0000;580206,6100;17.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;3,3000;0,0000;0,0000;18,3100;23.10.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;4,5000;0,0000;0,0000;82091,0000;14.09.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;0,0000;3,3000;0,0000;18223,0000;28.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;0,0000;3,6000;0,0000;694698,8000;09.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;5,8000;0,0000;0,0000;552874,7500;21.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;0,0000;11,5000;0,0000;49971,0000;21.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;82091,0000;14.09.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;0,0000;11,5000;0,0000;26570,6300;22.10.2021;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,0500;0,0000;0,0000;633086,8700;02.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;502520,0000;02.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,4500;0,0000;0,0000;58888,0000;09.08.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;46930,0000;23.08.2023;Credit,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;630087,0000;24.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;50182,0000;01.11.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;614136,0000;17.11.2023;Mixt,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;49822,4000;28.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;49822,4000;28.07.2023;Surse proprii,
Cladire;Strada;BAIA DE ARAMA;11,5000;0,0000;0,0000;49822,4000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,5300;66821,0000;09.11.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;2,1300;4430,0000;11.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,5900;519205,0000;11.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,4100;580546,0000;17.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;11,8200;329710,0000;27.12.2022;Credit,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,3500;629577,0000;18.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;55824,0000;18.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;0,7000;31970,1500;23.02.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;2,2500;517275,0000;23.10.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;58888,0000;09.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,2000;585101,8300;20.12.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,7200;630087,0000;24.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,7100;503653,0000;10.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;10,5900;669599,0000;23.08.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;0,4800;585101,8300;20.12.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;3,6300;503653,0000;10.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,6100;585101,8300;20.12.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;3,6300;669599,0000;23.08.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;630087,0000;24.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;600083,0000;24.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;0,7300;630087,0000;24.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,2000;0,0000;11.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;552874,7500;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;552874,7500;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;552874,7500;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;0,3900;585101,8300;20.12.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;0,4100;585101,8300;20.12.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;4,2800;585101,8300;20.12.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;470000,0000;22.03.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;0,0000;01.09.2021;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;552874,7500;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;552874,7500;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;552874,7500;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;0,7300;552874,7500;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;0,4200;18223,0000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,4700;360679,0000;18.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,6600;454066,0000;10.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,4100;715858,0000;17.08.2023;Credit,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,9700;49971,0000;21.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,6600;434293,4100;30.10.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,4700;574419,0000;27.07.2023;Credit,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;522874,7500;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;434393,4100;30.10.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;434393,4100;30.10.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;2,7300;602016,0000;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;3,6400;602016,0000;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;10,6500;602016,0000;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;14,1800;614136,0000;17.11.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,7800;530021,0000;01.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;3,0300;105989,0000;23.10.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;3,6400;530021,0000;01.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;421069,3800;28.07.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;49822,4000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;49822,4000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;421069,3800;28.07.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;49822,4000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;49822,4000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;49822,4000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;0,4200;694698,8000;09.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;3,6300;105989,0000;23.10.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,9700;0,0000;01.09.2021;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,9700;52473,6600;22.10.2021;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,9700;42199,9500;01.11.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,5900;421069,3800;28.07.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,6600;552874,7500;21.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,4700;415809,0000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,3500;694698,8000;09.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;0,0000;29.03.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,2900;0,0000;26.09.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,4100;698793,0000;07.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,3500;608140,0000;30.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,4100;0,0000;23.10.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,9700;0,0000;26.09.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;0,5400;0,0000;23.10.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;50182,0000;01.11.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,6600;445578,0000;07.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,4700;489669,0000;14.09.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;6,4100;565454,0000;31.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;489669,0000;14.09.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;565454,0000;31.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;489669,0000;14.09.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,9100;567791,6600;26.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,6600;501142,0900;02.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,7200;501034,0800;10.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,9100;666099,8500;11.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;10,6600;631553,7300;14.09.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;9,1900;0,0000;21.11.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;489669,0000;14.09.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;565454,0000;31.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;0,0000;26.09.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;0,0000;23.10.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;0,0000;01.11.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;565454,0000;31.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,1900;445578,0000;07.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;489669,0000;14.09.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;4,2000;0,0000;21.11.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;565454,0000;31.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;489669,0000;14.09.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;4,2000;0,0000;21.11.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;445578,0000;07.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;565454,0000;31.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;0,0000;26.09.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;0,0000;23.10.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,0500;0,0000;01.11.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;3,6400;44189,0000;14.09.2023;Mixt,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,9700;0,0000;21.11.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;2,7300;501142,0900;02.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;3,6400;501142,0900;02.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;49822,4000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;49822,4000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;1,3900;49822,4000;28.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;3,6400;501034,0800;10.08.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,9100;444549,0300;27.07.2023;Surse proprii,
Teren;Strada;BAIA DE ARAMA;0,0000;0,0000;8,7200;449881,1700;26.07.2023;Surse proprii,
Cladire;Strada;BAICULUI;27,9100;0,0000;0,0000;83756,0000;22.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;28,2100;0,0000;0,0000;188651,0000;16.10.2023;Surse proprii,
Cladire;Strada;BAICULUI;28,3900;0,0000;0,0000;174919,0000;04.01.2023;Surse proprii,
Cladire;Strada;BAICULUI;28,5000;0,0000;0,0000;241761,1000;03.08.2023;Mixt,
Cladire;Strada;BAICULUI;30,1100;0,0000;0,0000;207500,0000;08.08.2023;Surse proprii,
Cladire;Strada;BAICULUI;31,4500;0,0000;0,0000;172669,0000;02.08.2023;Surse proprii,
Cladire;Strada;BAICULUI;51,9100;0,0000;0,0000;305000,0000;19.05.2023;Mixt,
Cladire;Strada;BAICULUI;49,3000;0,0000;0,0000;242130,0000;02.06.2020;Credit,
Cladire;Strada;BAICULUI;63,5000;0,0000;0,0000;397831,5000;24.02.2023;Credit,
Cladire;Strada;BAICULUI;57,2000;0,0000;0,0000;500239,0000;12.09.2023;Credit,
Teren;Strada;BAICULUI;0,0000;0,0000;26,9400;500239,0000;12.09.2023;Credit,
Teren;Strada;BAICULUI;0,0000;0,0000;0,5700;0,0000;07.12.2023;Surse proprii,
Teren;Strada;BAICULUI;0,0000;0,0000;0,5700;0,0000;07.12.2023;Surse proprii,
Teren;Strada;BAICULUI;0,0000;0,0000;2,3000;0,0000;07.12.2023;Surse proprii,
Teren;Strada;BAICULUI;0,0000;0,0000;2,3000;0,0000;07.12.2023;Surse proprii,
Teren;Strada;BAICULUI;0,0000;0,0000;0,5700;661533,0000;07.09.2023;Surse proprii,
Teren;Strada;BAICULUI;0,0000;0,0000;0,5700;500239,0000;12.09.2023;Surse proprii,
Teren;Strada;BAICULUI;0,0000;0,0000;2,3000;661533,0000;07.09.2023;Surse proprii,
Teren;Strada;BAICULUI;0,0000;0,0000;2,3000;500239,0000;12.09.2023;Surse proprii,
Teren;Strada;BAICULUI;0,0000;0,0000;2,3000;661533,0000;07.09.2023;Surse proprii,
Teren;Strada;BAICULUI;0,0000;0,0000;5,5700;661533,0000;07.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;40,8000;0,0000;0,0000;327310,0000;25.09.2023;Credit,
Cladire;Strada;BAICULUI;82,2000;0,0000;0,0000;724736,0000;21.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;0,0000;16,6000;0,0000;661533,0000;07.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;45,5000;0,0000;0,0000;391566,0000;11.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;53,7000;0,0000;0,0000;517890,0000;24.07.2023;Surse proprii,
Cladire;Strada;BAICULUI;53,7000;0,0000;0,0000;422576,0000;24.07.2023;Surse proprii,
Cladire;Strada;BAICULUI;3,4000;0,0000;0,0000;665415,0000;01.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;53,7000;0,0000;0,0000;517890,0000;24.07.2023;Surse proprii,
Cladire;Strada;BAICULUI;40,8000;0,0000;0,0000;322849,0000;29.08.2023;Surse proprii,
Cladire;Strada;BAICULUI;0,0000;36,3000;0,0000;316233,0000;25.07.2023;Surse proprii,
Cladire;Strada;BAICULUI;0,0000;45,5000;0,0000;371604,0000;20.10.2023;Credit,
Cladire;Strada;BAICULUI;0,0000;57,2000;0,0000;500239,0000;12.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;36,3000;0,0000;0,0000;259142,0000;15.12.2023;Surse proprii,
Cladire;Strada;BAICULUI;36,3000;0,0000;0,0000;290274,0000;15.12.2023;Surse proprii,
Cladire;Strada;BAICULUI;36,3000;0,0000;0,0000;300836,0000;11.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;40,8000;0,0000;0,0000;411613,0000;28.07.2023;Mixt,
Cladire;Strada;BAICULUI;45,5000;0,0000;0,0000;372544,0000;21.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;47,5000;0,0000;0,0000;322604,3900;29.08.2023;Surse proprii,
Cladire;Strada;BAICULUI;53,7000;0,0000;0,0000;484200,0000;09.10.2023;Surse proprii,
Cladire;Strada;BAICULUI;68,9000;0,0000;0,0000;479465,0000;17.10.2023;Surse proprii,
Cladire;Strada;BAICULUI;68,9000;0,0000;0,0000;550000,0000;22.11.2023;Surse proprii,
Cladire;Strada;BAICULUI;74,9000;0,0000;0,0000;515086,0000;29.11.2023;Surse proprii,
Cladire;Strada;BAICULUI;74,9000;0,0000;0,0000;665415,0000;01.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;81,5000;0,0000;0,0000;693058,0000;13.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;90,0000;0,0000;0,0000;730000,0000;18.12.2023;Surse proprii,
Cladire;Strada;BAICULUI;113,9000;0,0000;0,0000;842916,0000;12.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;0,0000;40,8000;0,0000;380189,0000;25.08.2023;Surse proprii,
Cladire;Strada;BAICULUI;0,0000;79,2000;0,0000;623889,0000;22.08.2023;Surse proprii,
Cladire;Strada;BAICULUI;0,0000;79,2000;0,0000;661533,0000;07.09.2023;Surse proprii,
Cladire;Strada;BAICULUI;53,7000;0,0000;0,0000;451668,0000;07.12.2023;Surse proprii,
Cladire;Strada;BAICULUI;36,3000;0,0000;0,0000;258857,0000;30.08.2023;Surse proprii,
Cladire;Strada;BAICULUI;0,0000;45,5000;0,0000;373229,0000;04.10.2023;Surse proprii,
